{'Propensity Stratification': (0.025280049058148985, 0.0019207000732421875), 'Direct Difference': (67.73891988169268, 0.0004169940948486328), 'Adjusted Direct': (2.42051016471279, 3.0219647884368896), 'Horvitz-Thompson': (0.29112528529438897, 0.0003788471221923828), 'Doubly Robust': (0.1224109737041173, 1.8202400207519531), 'TMLE': (0.8057741923005041, 3.3939778804779053), 'Off-policy': (0.13307364073141076, 1.8120245933532715), 'Double-Double': (0.18303140536633963, 3.6040689945220947), 'Direct Prediction': (0.17502645739402833, 1.8197426795959473), 'FlexTENet': (0.538788460010537, 10.135793447494507), 'OffsetNet': (0.026856699925609715, 4.03166651725769), 'TNet': (1.006880097603056, 4.0582685470581055), 'TARNet': (0.8000214669625366, 3.1223092079162598), 'SNet3': (0.06589027364765163, 13.531719207763672), 'DRNet': (0.09210018275161985, 8.226874589920044), 'RANet': (0.1751214276909282, 6.36697793006897), 'PWNet': (0.004234407762291997, 8.0057053565979), 'RNet': (0.023553702674258947, 6.388341426849365), 'XNet': (0.13912659638809452, 10.884429454803467)}
{'Propensity Stratification': (2.3215018046755374, 0.0018639564514160156), 'Direct Difference': (2912.6580895936218, 0.0004172325134277344), 'Adjusted Direct': (57.8465968731966, 2.992940902709961), 'Horvitz-Thompson': (4.488546776843677, 0.00038361549377441406), 'Doubly Robust': (4.629217924521169, 1.824833631515503), 'TMLE': (48.93196030289252, 3.404850721359253), 'Off-policy': (1.178970798335578, 1.8197989463806152), 'Double-Double': (0.30178897504498725, 3.630643367767334), 'Direct Prediction': (15.904720844981956, 1.8543493747711182), 'FlexTENet': (94.76212371576898, 6.654682397842407), 'OffsetNet': (30.247528749867495, 5.429351091384888), 'TNet': (0.5028311704448318, 8.308405637741089), 'TARNet': (48.575159765872144, 2.703948497772217), 'SNet3': (27.337511038606703, 7.805479526519775), 'DRNet': (7.326063630472081, 13.456858158111572), 'RANet': (0.741021555266099, 13.305185079574585), 'PWNet': (88.57728857558487, 12.954269886016846), 'RNet': (11.3195359941492, 8.683943748474121), 'XNet': (5.238211126764614, 14.613767385482788)}
{'Propensity Stratification': (4.1280209070117895, 0.0018739700317382812), 'Direct Difference': (774.7620383630589, 0.0004189014434814453), 'Adjusted Direct': (5.309980246512958, 1.634876012802124), 'Horvitz-Thompson': (0.10733261475781453, 0.00038933753967285156), 'Doubly Robust': (0.10178148450871376, 1.8676328659057617), 'TMLE': (0.2381964757355112, 3.437014102935791), 'Off-policy': (0.8587513072498487, 1.9724812507629395), 'Double-Double': (1.004935194868379, 5.656160354614258), 'Direct Prediction': (0.2503229585056255, 2.124648332595825), 'FlexTENet': (4.58374622785752, 5.923920392990112), 'OffsetNet': (4.3790102813623335, 5.059210300445557), 'TNet': (1.422223789301853, 6.007466554641724), 'TARNet': (1.269877264704687, 5.1661460399627686), 'SNet3': (5.619257270238644, 9.460429191589355), 'DRNet': (1.5067328309241599, 11.303866863250732), 'RANet': (1.425400969267689, 9.562494277954102), 'PWNet': (4.080303458929045, 9.5953049659729), 'RNet': (2.7998764520266537, 7.869379043579102), 'XNet': (0.0144410946243755, 12.44692611694336)}
{'Propensity Stratification': (0.0028534049799054436, 0.0019311904907226562), 'Direct Difference': (30.92493975052403, 0.0004169940948486328), 'Adjusted Direct': (3.6624980570519208, 1.8292584419250488), 'Horvitz-Thompson': (0.014172144747749192, 0.00038361549377441406), 'Doubly Robust': (0.017065713183549467, 1.993471384048462), 'TMLE': (0.042398639330158416, 5.253260135650635), 'Off-policy': (0.5526885502448425, 1.9161558151245117), 'Double-Double': (0.11605075714560117, 3.708031177520752), 'Direct Prediction': (0.008737113378909934, 1.8643708229064941), 'FlexTENet': (0.004681130531442032, 9.273613214492798), 'OffsetNet': (0.13191666164905105, 2.7125890254974365), 'TNet': (0.12304531016860089, 4.500807762145996), 'TARNet': (0.04064910847505305, 3.2372851371765137), 'SNet3': (0.7273295476614002, 13.478604316711426), 'DRNet': (0.08783177506502722, 8.153965711593628), 'RANet': (0.2698295366995004, 6.880880832672119), 'PWNet': (0.5802162515683387, 8.05339789390564), 'RNet': (0.00407327612462172, 7.500728368759155), 'XNet': (0.01933001117490019, 12.254829168319702)}
{'Propensity Stratification': (0.009699042470994752, 0.0019099712371826172), 'Direct Difference': (61.80388129256393, 0.00043272972106933594), 'Adjusted Direct': (3.3230742138013136, 1.7658402919769287), 'Horvitz-Thompson': (0.1596302096902033, 0.0004019737243652344), 'Doubly Robust': (0.03205754060556664, 1.9428112506866455), 'TMLE': (3.108682486911218, 5.1221091747283936), 'Off-policy': (0.16572499546147898, 1.809626579284668), 'Double-Double': (0.03517906669279923, 3.6098294258117676), 'Direct Prediction': (0.03990392147506438, 1.8496966361999512), 'FlexTENet': (0.6432699521546624, 10.383846759796143), 'OffsetNet': (0.2508841837144613, 3.3611369132995605), 'TNet': (0.01624706964853756, 4.100322484970093), 'TARNet': (0.38758877999318336, 3.6146063804626465), 'SNet3': (0.9882019393995056, 14.944840908050537), 'DRNet': (0.18598307341497672, 8.490934610366821), 'RANet': (0.048745524503089895, 6.7384138107299805), 'PWNet': (1.2418830475030553, 9.847985744476318), 'RNet': (0.3453201910789219, 6.3279502391815186), 'XNet': (0.010717175863937953, 10.168097496032715)}
{'Regression Discontinuity': (0.24024575726213168, 0.0008175373077392578), 'Propensity Stratification': (0.008154609077183503, 0.0018811225891113281), 'Direct Difference': (44.08556714722042, 0.00040984153747558594), 'Adjusted Direct': (4.196198659613079, 1.6162664890289307), 'Horvitz-Thompson': (0.09062650648824855, 0.0003757476806640625), 'Doubly Robust': (0.005523755090435794, 1.8672263622283936), 'TMLE': (0.2956591045236637, 3.445565938949585), 'Off-policy': (0.32168824887200065, 3.3903725147247314), 'Double-Double': (0.00018418059132405777, 3.6693902015686035), 'Direct Prediction': (0.0044485274630787575, 1.8799667358398438), 'FlexTENet': (0.9437086438056983, 8.061452388763428), 'OffsetNet': (0.7041160946188815, 4.410931348800659), 'TNet': (0.5978842626915701, 3.5372512340545654), 'TARNet': (0.010407583417334934, 3.6875381469726562), 'SNet3': (1.0920558934224978, 14.906431436538696), 'DRNet': (0.08129876648078971, 7.536328077316284), 'RANet': (0.5800642491664051, 5.904216051101685), 'PWNet': (0.04850609499109609, 8.51969027519226), 'RNet': (0.028292823653682957, 5.827555894851685), 'XNet': (0.2919509430604841, 9.656777620315552)}
{'Propensity Stratification': (0.010573482547884568, 0.0019047260284423828), 'Direct Difference': (161.23210586170626, 0.0004076957702636719), 'Adjusted Direct': (4.197324397264055, 1.6195929050445557), 'Horvitz-Thompson': (0.1978616002251043, 0.0003750324249267578), 'Doubly Robust': (0.005073302392436567, 1.8680899143218994), 'TMLE': (0.7968828697400582, 3.4343791007995605), 'Off-policy': (0.4092980643525679, 1.839660882949829), 'Double-Double': (0.3357356407993313, 5.199850559234619), 'Direct Prediction': (0.0008463170550003748, 1.8592529296875), 'FlexTENet': (0.01716505376911503, 13.69606876373291), 'OffsetNet': (0.45746164426507435, 3.9922544956207275), 'TNet': (0.2579512004459248, 3.796607255935669), 'TARNet': (0.0004509320161108856, 3.2668826580047607), 'SNet3': (0.44576787228423526, 13.533069133758545), 'DRNet': (0.43822507155785223, 9.034099102020264), 'RANet': (0.0389804197335609, 7.288003921508789), 'PWNet': (0.5329058465971434, 8.703750371932983), 'RNet': (0.07088566973337719, 5.712141990661621), 'XNet': (0.04909588288919524, 11.013976812362671)}
{'Propensity Stratification': (0.06156449067313426, 0.001894235610961914), 'Direct Difference': (130.1500516239573, 0.0004067420959472656), 'Adjusted Direct': (3.905799602089402, 3.1530447006225586), 'Horvitz-Thompson': (0.20923031640279854, 0.00040459632873535156), 'Doubly Robust': (0.0504100151429196, 1.878589391708374), 'TMLE': (0.5704627651861864, 3.417382001876831), 'Off-policy': (0.8374755271267402, 1.8403453826904297), 'Double-Double': (0.027356789075693437, 3.687168836593628), 'Direct Prediction': (0.5566364094848474, 1.8577861785888672), 'FlexTENet': (1.2407881006555816, 12.187510013580322), 'OffsetNet': (0.12992529967587857, 3.7210686206817627), 'TNet': (0.040043875290918546, 3.373882532119751), 'TARNet': (0.40099869370519237, 4.017644166946411), 'SNet3': (0.7836315325663846, 12.561633110046387), 'DRNet': (0.05708016306713836, 7.851876258850098), 'RANet': (0.0006527634305563734, 6.400066137313843), 'PWNet': (0.004489603593815894, 6.917278528213501), 'RNet': (1.1697239816942846, 6.139155626296997), 'XNet': (0.23493619588625367, 9.652446746826172)}
{'Propensity Stratification': (0.019557881287517443, 0.001958608627319336), 'Direct Difference': (29.36951151488365, 0.0004069805145263672), 'Adjusted Direct': (3.6199782952094246, 1.5784006118774414), 'Horvitz-Thompson': (0.00039886616714685457, 0.0003790855407714844), 'Doubly Robust': (0.00896649910196635, 1.8605575561523438), 'TMLE': (0.19206617953581412, 5.1069347858428955), 'Off-policy': (0.7504215306828357, 1.842759370803833), 'Double-Double': (0.009883510591899817, 3.683366060256958), 'Direct Prediction': (1.322448755864992e-06, 1.874772071838379), 'FlexTENet': (0.4185947948722074, 10.032618045806885), 'OffsetNet': (0.05655101177579736, 2.985358715057373), 'TNet': (0.4096100964520626, 4.007850170135498), 'TARNet': (0.10400937424063648, 2.5197408199310303), 'SNet3': (0.08113705885341511, 16.075241565704346), 'DRNet': (0.01269620112475494, 8.19612169265747), 'RANet': (0.11867826494017458, 6.978155851364136), 'PWNet': (0.7580093637447579, 7.673513889312744), 'RNet': (0.8016991282823032, 5.753364086151123), 'XNet': (0.1369912582913027, 9.75728154182434)}
{'Propensity Stratification': (0.002653105687940493, 0.0019593238830566406), 'Direct Difference': (19.297296261383746, 0.00041675567626953125), 'Adjusted Direct': (4.7669127738848625, 1.5885157585144043), 'Horvitz-Thompson': (0.013124820492668521, 0.0003821849822998047), 'Doubly Robust': (0.003732971699660139, 1.8476812839508057), 'TMLE': (3.234865363749007, 5.055633068084717), 'Off-policy': (0.4816851390455673, 1.8407773971557617), 'Double-Double': (0.03127686313950958, 3.820310354232788), 'Direct Prediction': (0.016638492916739023, 1.9600310325622559), 'FlexTENet': (0.007111018136333841, 14.678887128829956), 'OffsetNet': (0.006748210006418191, 3.2306482791900635), 'TNet': (0.005772573659293727, 3.399794816970825), 'TARNet': (0.00031391793403575774, 2.957432746887207), 'SNet3': (0.5562207054817871, 15.907704830169678), 'DRNet': (0.003743634944544359, 8.755526065826416), 'RANet': (0.02707448466568615, 5.8146209716796875), 'PWNet': (0.29845728326837656, 7.55446982383728), 'RNet': (0.035255162737238215, 6.225165605545044), 'XNet': (7.430658344149677e-07, 9.193376541137695)}
{'Propensity Stratification': (0.035198792523925125, 0.0018923282623291016), 'Direct Difference': (67.73891988169268, 0.0004184246063232422), 'Adjusted Direct': (2.9180606403062597, 1.5963633060455322), 'Horvitz-Thompson': (0.33245414453954875, 0.0003879070281982422), 'Doubly Robust': (0.14599379182946592, 1.8419361114501953), 'TMLE': (0.00405535020199064, 5.005904912948608), 'Off-policy': (0.44356946574333334, 1.8355076313018799), 'Double-Double': (0.367427499326457, 3.6796677112579346), 'Direct Prediction': (0.0637731215042326, 1.857992172241211), 'FlexTENet': (0.538788460010537, 10.257580757141113), 'OffsetNet': (0.026856699925609715, 4.027115106582642), 'TNet': (1.006880097603056, 4.137242078781128), 'TARNet': (0.8000214669625366, 3.130699396133423), 'SNet3': (0.06589027364765163, 12.878783702850342), 'DRNet': (0.09210018275161985, 8.24745774269104), 'RANet': (0.1751214276909282, 6.553175926208496), 'PWNet': (0.004234407762291997, 8.224303245544434), 'RNet': (0.023553702674258947, 6.419346809387207), 'XNet': (0.13912659638809452, 10.91898512840271)}
{'Propensity Stratification': (5.546404223784167, 0.0018846988677978516), 'Direct Difference': (2912.6580895936218, 0.00041103363037109375), 'Adjusted Direct': (49.86116078291536, 1.5882368087768555), 'Horvitz-Thompson': (7.054746401914093, 0.0003731250762939453), 'Doubly Robust': (4.3085752025003785, 1.8252601623535156), 'TMLE': (72.67689773679813, 5.073659896850586), 'Off-policy': (0.9208081506846142, 1.8059275150299072), 'Double-Double': (0.33887887008760437, 3.6072630882263184), 'Direct Prediction': (16.487951262084266, 1.8283092975616455), 'FlexTENet': (94.76212371576898, 6.899931192398071), 'OffsetNet': (30.247528749867495, 5.668458700180054), 'TNet': (0.5028311704448318, 8.192676067352295), 'TARNet': (48.575159765872144, 2.519698143005371), 'SNet3': (27.337511038606703, 7.570804834365845), 'DRNet': (7.326063630472081, 13.559518575668335), 'RANet': (0.741021555266099, 13.511419534683228), 'PWNet': (88.57728857558487, 12.940613031387329), 'RNet': (11.3195359941492, 8.71435022354126), 'XNet': (5.238211126764614, 14.840094327926636)}
{'Propensity Stratification': (4.644043925290022, 0.001886129379272461), 'Direct Difference': (774.7620383630589, 0.0004088878631591797), 'Adjusted Direct': (4.496598304980816, 1.7092945575714111), 'Horvitz-Thompson': (0.15987046439454583, 0.00040459632873535156), 'Doubly Robust': (0.3467819175827818, 1.9308791160583496), 'TMLE': (1.8832089074830685, 3.6839699745178223), 'Off-policy': (0.5235344254539835, 1.9726874828338623), 'Double-Double': (0.011476153118893986, 3.7032995223999023), 'Direct Prediction': (2.876988006479671, 3.5268261432647705), 'FlexTENet': (4.58374622785752, 5.80202054977417), 'OffsetNet': (4.3790102813623335, 5.098402738571167), 'TNet': (1.422223789301853, 6.046442747116089), 'TARNet': (1.269877264704687, 5.275001764297485), 'SNet3': (5.619257270238644, 9.790631294250488), 'DRNet': (1.5067328309241599, 11.552213907241821), 'RANet': (1.425400969267689, 9.659222602844238), 'PWNet': (4.080303458929045, 9.626347064971924), 'RNet': (2.7998764520266537, 7.887505054473877), 'XNet': (0.0144410946243755, 12.500115633010864)}
{'Propensity Stratification': (0.00039406392477333885, 0.0018448829650878906), 'Direct Difference': (30.92493975052403, 0.0004038810729980469), 'Adjusted Direct': (3.760630876817376, 1.6281168460845947), 'Horvitz-Thompson': (0.017578820780414655, 0.0003838539123535156), 'Doubly Robust': (0.015881286128013015, 1.84623384475708), 'TMLE': (0.6716778191146534, 5.066619634628296), 'Off-policy': (0.42731329734938756, 1.8487138748168945), 'Double-Double': (0.1145866868105009, 3.7051758766174316), 'Direct Prediction': (0.007436310704081138, 1.961745023727417), 'FlexTENet': (0.004681130531442032, 9.861485004425049), 'OffsetNet': (0.13191666164905105, 2.799705982208252), 'TNet': (0.12304531016860089, 4.584646940231323), 'TARNet': (0.04064910847505305, 3.228327751159668), 'SNet3': (0.7273295476614002, 13.663538217544556), 'DRNet': (0.08783177506502722, 8.205446481704712), 'RANet': (0.2698295366995004, 6.900902509689331), 'PWNet': (0.5802162515683387, 8.044827461242676), 'RNet': (0.00407327612462172, 5.8444836139678955), 'XNet': (0.01933001117490019, 12.136927843093872)}
{'Propensity Stratification': (0.004361835822810653, 0.0019023418426513672), 'Direct Difference': (61.80388129256393, 0.00040435791015625), 'Adjusted Direct': (4.145789784789277, 1.582733154296875), 'Horvitz-Thompson': (0.11676497145759034, 0.0003795623779296875), 'Doubly Robust': (0.03676699492472337, 1.829378366470337), 'TMLE': (0.009330477362977159, 3.378530740737915), 'Off-policy': (0.5010524818437662, 3.4647321701049805), 'Double-Double': (0.12404413200912152, 3.6292030811309814), 'Direct Prediction': (0.04681651149070499, 1.8493564128875732), 'FlexTENet': (0.6432699521546624, 10.881643772125244), 'OffsetNet': (0.2508841837144613, 3.360139846801758), 'TNet': (0.01624706964853756, 4.10861349105835), 'TARNet': (0.38758877999318336, 3.617288827896118), 'SNet3': (0.9882019393995056, 15.177677154541016), 'DRNet': (0.18598307341497672, 8.675190448760986), 'RANet': (0.048745524503089895, 6.78963303565979), 'PWNet': (1.2418830475030553, 9.752233982086182), 'RNet': (0.3453201910789219, 6.191898584365845), 'XNet': (0.010717175863937953, 10.037356615066528)}
{'Propensity Stratification': (0.000687428993031573, 0.0018813610076904297), 'Direct Difference': (44.08556714722042, 0.0004062652587890625), 'Adjusted Direct': (5.259204290759191, 3.2320077419281006), 'Horvitz-Thompson': (0.0012868922472271396, 0.0003724098205566406), 'Doubly Robust': (0.004121231302238863, 1.8323183059692383), 'TMLE': (6.53507642175763e-05, 3.4192419052124023), 'Off-policy': (0.49633543477083375, 1.8368234634399414), 'Double-Double': (0.04409364015001783, 3.650031089782715), 'Direct Prediction': (3.9880105482435074e-05, 1.986760139465332), 'FlexTENet': (0.9437086438056983, 10.135730981826782), 'OffsetNet': (0.7041160946188815, 4.573461055755615), 'TNet': (0.5978842626915701, 3.6708171367645264), 'TARNet': (0.010407583417334934, 3.8030307292938232), 'SNet3': (1.0920558934224978, 14.91239309310913), 'DRNet': (0.08129876648078971, 7.405353546142578), 'RANet': (0.5800642491664051, 5.8980913162231445), 'PWNet': (0.04850609499109609, 8.449691772460938), 'RNet': (0.028292823653682957, 5.753955364227295), 'XNet': (0.2919509430604841, 9.658211946487427)}
{'Propensity Stratification': (0.050847868265877005, 0.0019016265869140625), 'Direct Difference': (161.23210586170626, 0.000415802001953125), 'Adjusted Direct': (4.472454560455826, 1.713252067565918), 'Horvitz-Thompson': (0.2216703694593906, 0.00038743019104003906), 'Doubly Robust': (0.021384086603651233, 3.7101423740386963), 'TMLE': (0.5402515817336336, 3.7117879390716553), 'Off-policy': (0.302040248322561, 1.9862539768218994), 'Double-Double': (0.3019843583228747, 4.095310211181641), 'Direct Prediction': (0.07586590517526853, 1.9968054294586182), 'FlexTENet': (0.01716505376911503, 13.665894031524658), 'OffsetNet': (0.45746164426507435, 3.9994001388549805), 'TNet': (0.2579512004459248, 3.8006601333618164), 'TARNet': (0.0004509320161108856, 3.250880241394043), 'SNet3': (0.44576787228423526, 13.104368686676025), 'DRNet': (0.43822507155785223, 9.148174047470093), 'RANet': (0.0389804197335609, 7.139373540878296), 'PWNet': (0.5329058465971434, 8.906954765319824), 'RNet': (0.07088566973337719, 5.847176790237427), 'XNet': (0.04909588288919524, 10.806506872177124)}
{'Propensity Stratification': (0.3075026192059424, 0.0018801689147949219), 'Direct Difference': (130.1500516239573, 0.00042438507080078125), 'Adjusted Direct': (4.068294519595377, 1.7140333652496338), 'Horvitz-Thompson': (0.02362327959102693, 0.00038886070251464844), 'Doubly Robust': (0.023059021353455483, 1.9884657859802246), 'TMLE': (0.17003665278891164, 3.6411242485046387), 'Off-policy': (0.8736793666465377, 1.915802240371704), 'Double-Double': (0.24935907863239745, 5.315969944000244), 'Direct Prediction': (0.3988950250648911, 1.8484587669372559), 'FlexTENet': (1.2407881006555816, 11.926345109939575), 'OffsetNet': (0.12992529967587857, 3.6091158390045166), 'TNet': (0.040043875290918546, 3.3227810859680176), 'TARNet': (0.40099869370519237, 4.0720295906066895), 'SNet3': (0.7836315325663846, 12.973440408706665), 'DRNet': (0.05708016306713836, 7.679288387298584), 'RANet': (0.0006527634305563734, 6.378193140029907), 'PWNet': (0.004489603593815894, 6.910079479217529), 'RNet': (1.1697239816942846, 5.998808145523071), 'XNet': (0.23493619588625367, 9.527721166610718)}
{'Propensity Stratification': (0.018043804583562525, 0.0018932819366455078), 'Direct Difference': (29.36951151488365, 0.0004131793975830078), 'Adjusted Direct': (4.18473326853603, 3.4895269870758057), 'Horvitz-Thompson': (0.0002073519471334604, 0.0003886222839355469), 'Doubly Robust': (0.01721196854680477, 1.9680421352386475), 'TMLE': (0.12344681135047147, 3.5546724796295166), 'Off-policy': (1.1335295625359503, 1.8453266620635986), 'Double-Double': (0.019650670378862426, 3.796782970428467), 'Direct Prediction': (0.003187326495554402, 1.9349169731140137), 'FlexTENet': (0.4185947948722074, 9.7912278175354), 'OffsetNet': (0.05655101177579736, 2.8643546104431152), 'TNet': (0.4096100964520626, 3.9571149349212646), 'TARNet': (0.10400937424063648, 2.5202555656433105), 'SNet3': (0.08113705885341511, 15.953719854354858), 'DRNet': (0.01269620112475494, 8.127737045288086), 'RANet': (0.11867826494017458, 6.936347007751465), 'PWNet': (0.7580093637447579, 7.573296070098877), 'RNet': (0.8016991282823032, 5.633196115493774), 'XNet': (0.1369912582913027, 9.8182373046875)}
{'Propensity Stratification': (0.011108943165694957, 0.002053976058959961), 'Direct Difference': (19.297296261383746, 0.0004286766052246094), 'Adjusted Direct': (3.333085742252339, 1.6371886730194092), 'Horvitz-Thompson': (0.03594122656686828, 0.0003790855407714844), 'Doubly Robust': (0.008438865735028993, 1.8761329650878906), 'TMLE': (0.3752991573070406, 3.4694697856903076), 'Off-policy': (0.6110630215067642, 3.6599574089050293), 'Double-Double': (0.03247688275881635, 3.6866390705108643), 'Direct Prediction': (5.3691489693021035e-05, 1.8684167861938477), 'FlexTENet': (0.007111018136333841, 14.904203176498413), 'OffsetNet': (0.006748210006418191, 3.388057231903076), 'TNet': (0.005772573659293727, 3.448808431625366), 'TARNet': (0.00031391793403575774, 2.949841022491455), 'SNet3': (0.5562207054817871, 15.712060451507568), 'DRNet': (0.003743634944544359, 7.263936758041382), 'RANet': (0.02707448466568615, 5.928033351898193), 'PWNet': (0.29845728326837656, 7.349513053894043), 'RNet': (0.035255162737238215, 6.100728988647461), 'XNet': (7.430658344149677e-07, 9.08265995979309)}
{'Propensity Stratification': (0.05187355394493008, 0.0018603801727294922), 'Direct Difference': (67.73891988169268, 0.00041747093200683594), 'Adjusted Direct': (2.494053841763196, 3.3726096153259277), 'Horvitz-Thompson': (0.5531048071498524, 0.0003826618194580078), 'Doubly Robust': (0.1573103447345177, 1.8683803081512451), 'TMLE': (0.9932897400183666, 3.428687572479248), 'Off-policy': (0.1758620149113836, 1.84122633934021), 'Double-Double': (0.19312399610341097, 3.6853134632110596), 'Direct Prediction': (0.2798226018946041, 1.8676440715789795), 'FlexTENet': (0.538788460010537, 10.953807830810547), 'OffsetNet': (0.026856699925609715, 4.169173240661621), 'TNet': (1.006880097603056, 4.106495141983032), 'TARNet': (0.8000214669625366, 3.0867044925689697), 'SNet3': (0.06589027364765163, 12.716516971588135), 'DRNet': (0.09210018275161985, 8.046736478805542), 'RANet': (0.1751214276909282, 6.342684745788574), 'PWNet': (0.004234407762291997, 8.044154644012451), 'RNet': (0.023553702674258947, 6.418059825897217), 'XNet': (0.13912659638809452, 11.05269980430603)}
{'Propensity Stratification': (2.3886321177415146, 0.0018970966339111328), 'Direct Difference': (2912.6580895936218, 0.0004181861877441406), 'Adjusted Direct': (52.78748616813252, 1.7345454692840576), 'Horvitz-Thompson': (0.1709606071207004, 0.00039196014404296875), 'Doubly Robust': (2.5199472297698797, 2.0034098625183105), 'TMLE': (44.86893875099382, 3.711989402770996), 'Off-policy': (1.6206394335184309, 3.7492899894714355), 'Double-Double': (0.14022032343966542, 3.779500722885132), 'Direct Prediction': (15.996295556280538, 1.9991002082824707), 'FlexTENet': (94.76212371576898, 6.670217037200928), 'OffsetNet': (30.247528749867495, 5.32500696182251), 'TNet': (0.5028311704448318, 7.96721076965332), 'TARNet': (48.575159765872144, 2.5340189933776855), 'SNet3': (27.337511038606703, 7.6215808391571045), 'DRNet': (7.326063630472081, 13.45699667930603), 'RANet': (0.741021555266099, 13.469743013381958), 'PWNet': (88.57728857558487, 13.380096912384033), 'RNet': (11.3195359941492, 8.68888521194458), 'XNet': (5.238211126764614, 14.7234525680542)}
{'Propensity Stratification': (3.484558983340396, 0.0018794536590576172), 'Direct Difference': (774.7620383630589, 0.00041961669921875), 'Adjusted Direct': (5.5950526333903365, 1.6279082298278809), 'Horvitz-Thompson': (1.4521451118274034, 0.00037479400634765625), 'Doubly Robust': (0.1333415938620532, 3.7116758823394775), 'TMLE': (10.415112965444806, 3.4387502670288086), 'Off-policy': (0.4029292457683374, 1.8597259521484375), 'Double-Double': (0.06821201926619087, 3.708054304122925), 'Direct Prediction': (1.1166546027860733, 1.8647022247314453), 'FlexTENet': (4.58374622785752, 5.7844812870025635), 'OffsetNet': (4.3790102813623335, 5.083862781524658), 'TNet': (1.422223789301853, 6.009688138961792), 'TARNet': (1.269877264704687, 5.22724461555481), 'SNet3': (5.619257270238644, 9.931284666061401), 'DRNet': (1.5067328309241599, 11.523264169692993), 'RANet': (1.425400969267689, 9.658857345581055), 'PWNet': (4.080303458929045, 9.616551399230957), 'RNet': (2.7998764520266537, 8.001781463623047), 'XNet': (0.0144410946243755, 12.471458673477173)}
